﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Edward Davey,Kingston and Surbiton BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",30159,8641,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",178656.94,28473.06,0,N/A,0,0,208815.94,0,N/A,0,0,N/A,0,N/A,0,0,208815.94,188
Edward Leigh,Gainsborough CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",6335.11,29574.89,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",151195.41,42834.59,0,N/A,0,0,157530.52,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5409.42,0.58,N/A,3613.11,N/A,0,9022.53,166553.05,345
Edward Miliband,Doncaster North CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19976.08,15933.92,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",154793.36,39236.64,0,N/A,0,0,174769.44,26990,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",9869.36,17120.64,N/A,1095.4,N/A,0,10964.76,185734.2,1510
Edward Timpson,Eddisbury CC,41310,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £5,400",33077.08,8232.92,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",192790.37,1239.63,0,N/A,0,0,225867.45,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5405.13,4.87,N/A,4024.38,N/A,0,9429.51,235296.96,1605
Eleanor Laing,Epping Forest CC ,35292.61,"Standard London area budget plus an uplift of £6,492.61 for Covid-related business costs",32587.22,2705.39,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",186779.35,20350.65,0,N/A,0,0,219366.57,0,N/A,0,0,N/A,0,N/A,0,0,219366.57,36
Eleanor Smith,Wolverhampton South West BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4609
Elizabeth Anne McInnes,Heywood and Middleton CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4342
Elizabeth Truss,South West Norfolk CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",15952.75,19957.25,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",166904.33,27125.67,0,N/A,0,0,182857.08,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3252.39,2157.61,N/A,1546.95,N/A,0,4799.34,187656.42,4097
Ellie Reeves,Lewisham West and Penge BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",26032.32,12767.68,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",198104.77,9025.23,0,N/A,0,0,224137.09,0,N/A,0,0,N/A,30,N/A,0,30,224167.09,4620
Elliot Colburn,Carshalton and Wallington BC,33400,"Standard London area budget, and a start-up supplement of £4,600",33240.23,159.77,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",202262.42,4867.58,0,N/A,0,0,235502.65,0,N/A,0,0,N/A,122.4,N/A,0,122.4,235625.05,4775
Emily Thornberry,Islington South and Finsbury BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",32713.89,6086.11,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",206488.23,641.77,0,N/A,0,0,239202.12,0,N/A,0,0,N/A,0,N/A,0,0,239202.12,1536
Emma Dent Coad,Kensington BC,0,N/A,0,0,0,N/A,0,0,192.48,"Standard London area budget was divided between the 2019-20 financial year (£56,957.52) and the 2020-21 financial year (£192.48)",192.48,0,192.48,0,N/A,0,0,N/A,0,N/A,0,0,192.48,4683
Emma Hardy,Kingston upon Hull West and Hessle BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",27603.72,8306.28,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",179819.44,14210.56,0,N/A,0,0,207423.16,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",32738.5,1141.5,N/A,4501.6,N/A,0,37240.1,244663.26,4645
Emma Lewell-Buck,South Shields BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22875.34,13034.66,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",170188.13,23841.87,0,N/A,0,0,193063.47,23010,Standard budget for renting a property in the London area,12757.87,10252.13,N/A,5701.45,N/A,0,18459.32,211522.79,4277
Emma Little-Pengelly,Belfast South,0,N/A,0,0,0,N/A,0,0,660,"Standard non- London area budget was divided between the 2019-20 financial year (£53,290) and the 2020-21 financial year (£660)",660,0,660,0,N/A,0,0,N/A,0,N/A,0,0,660,4611
Esther McVey,Tatton CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16878.58,19031.42,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",145792.68,48237.32,0,N/A,0,0,162671.26,23010,Standard budget for renting a property in the London area,20799.02,2210.98,N/A,6785.1,N/A,0,27584.12,190255.38,4084
Fabian Hamilton,Leeds North East BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25573.75,10336.25,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",180942.55,13087.45,0,N/A,0,0,206516.3,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),3717.16,1692.84,N/A,730.25,N/A,0,4447.41,210963.71,415
Faisal Rashid,Warrington South BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4670
Fay Jones,Brecon and Radnorshire CC,40510,"Standard non-London area budget plus an uplift of £8,600 for Covid-related business costs, and a start-up supplement of £6,000",32017.29,8492.71,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",183205.85,10824.15,0,N/A,0,0,215223.14,23010,Standard budget for renting a property in the London area,22717.17,292.83,N/A,4165.85,N/A,0,26883.02,242106.16,4763
Felicity Buchan,Kensington BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",13251.85,31548.15,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",163717.94,43412.06,0,N/A,0,0,176969.79,0,N/A,0,0,N/A,0,N/A,0,0,176969.79,4821
Feryal Clark,Enfield North BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",33707.85,11092.15,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",179315.68,27814.32,0,N/A,0,0,213023.53,0,N/A,0,0,N/A,0,N/A,0,0,213023.53,4822
Fiona Bruce,Congleton CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",35530.57,379.43,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",147687.09,46342.91,0,N/A,0,0,183217.66,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5409.89,0.11,N/A,4559.15,N/A,0,9969.04,193186.7,3958
Fiona Onasanya,Peterborough BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4629
Fleur Anderson,Putney BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",42577.42,2222.58,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",177965.59,29164.41,0,N/A,0,0,220543.01,0,N/A,0,0,N/A,0,N/A,0,0,220543.01,4788
Flick Drummond,Meon Valley CC,39610,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £3,700",27824.9,11785.1,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",153211.42,40818.58,0,N/A,0,0,181036.32,0,N/A,0,0,N/A,0,N/A,0,0,181036.32,4459
Florence Eshalomi,Vauxhall BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",31202.24,13597.76,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",198374.31,8755.69,0,N/A,0,0,229576.55,0,N/A,0,0,N/A,0,N/A,0,0,229576.55,4870
Francie Molloy,Mid Ulster,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26685.42,9224.58,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",153693.61,40336.39,0,N/A,0,0,180379.03,0,N/A,0,0,N/A,56,N/A,0,56,180435.03,4274
Gagan Mohindra,South West Hertfordshire CC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",23423.76,21376.24,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",138671.82,68458.18,0,N/A,0,0,162095.58,0,N/A,0,0,N/A,233.1,N/A,0,233.1,162328.68,4804
Gareth Bacon,Orpington BC,44800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",19696.68,25103.32,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",141178.4,65951.6,0,N/A,0,0,160875.08,0,N/A,0,0,N/A,65,N/A,0,65,160940.08,4798
Gareth Davies,Grantham and Stamford CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",22378.58,19531.42,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",140167.32,53862.68,0,N/A,0,0,162545.9,23010,Standard budget for renting a property in the London area,17441,5569,N/A,2222.6,N/A,0,19663.6,182209.5,4850
Gareth Johnson,Dartford CC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",26660.15,12139.85,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",179631.97,27498.03,0,N/A,0,0,206292.12,0,N/A,0,0,N/A,2180.75,N/A,0,2180.75,208472.87,3970
Gareth Snell,Stoke-on-Trent Central BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,280,280,280,4595
Gareth Thomas,Harrow West BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",24974.42,13825.58,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",206444.7,685.3,0,N/A,0,0,231419.12,0,N/A,0,0,N/A,15,N/A,0,15,231434.12,177
Gary Sambrook,"Birmingham, Northfield BC",41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",25781.2,16128.8,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",153911.68,40118.32,0,N/A,0,0,179692.88,23010,Standard budget for renting a property in the London area,22961.05,48.95,N/A,3821.95,N/A,0,26783,206475.88,4760
Gary Streeter,South West Devon CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24545.61,11364.39,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",176042.66,17987.34,0,N/A,0,0,200588.27,23010,Standard budget for renting a property in the London area,19667.24,3342.76,N/A,628.65,N/A,0,20295.89,220884.16,234
Gavin Newlands,Paisley and Renfrewshire North CC,35410,"Standard non-London area budget plus an uplift of £9,500 for Covid-related business costs",28763.83,6646.17,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",150863.59,43166.41,0,N/A,0,0,179627.42,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",30066.2,3813.8,N/A,6684.09,N/A,300,37050.29,216677.71,4420
Gavin Robinson,Belfast East,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19731.77,16178.23,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",116382.56,77647.44,0,N/A,0,0,136114.33,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",21313.42,7131.58,N/A,11796.81,N/A,0,33110.23,169224.56,4360
Gavin Shuker,Luton South BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,0,0,0,4013
Gavin Williamson,South Staffordshire CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18539.51,17370.49,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",118936.7,75093.3,0,N/A,0,0,137476.21,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",20666.38,13213.62,N/A,134.2,N/A,0,20800.58,158276.79,4108
Geoffrey Clifton-Brown,The Cotswolds CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24514.17,11395.83,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",158439.53,35590.47,0,N/A,0,0,182953.7,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5402.26,7.74,N/A,2046.73,N/A,0,7448.99,190402.69,249
Geoffrey Cox,Torridge and West Devon CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",15046.11,20863.89,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",164726.08,29303.92,0,N/A,0,0,179772.19,23010,Standard budget for renting a property in the London area,22800,210,N/A,4658.59,N/A,0,27458.59,207230.78,1508
